Date,Pressure
2021/08/20 0:00,1009.5,
2021/08/20 0:01,1009.5,
2021/08/20 0:02,1009.5,
2021/08/20 0:03,1009.5,
2021/08/20 0:04,1009.5,
2021/08/20 0:05,1009.5,
2021/08/20 0:06,1009.5,
2021/08/20 0:07,1009.5,
2021/08/20 0:08,1009.5,
2021/08/20 0:09,1009.3,
2021/08/20 0:10,1009.3,
2021/08/20 0:11,1009.3,
2021/08/20 0:12,1009.2,
2021/08/20 0:13,1009.2,
2021/08/20 0:14,1009.2,
2021/08/20 0:15,1009.2,
2021/08/20 0:16,1009.1,
2021/08/20 0:17,1009.1,
2021/08/20 0:18,1009.1,
2021/08/20 0:19,1009.0,
2021/08/20 0:20,1009.1,
2021/08/20 0:21,1009.0,
2021/08/20 0:22,1009.0,
2021/08/20 0:23,1009.0,
2021/08/20 0:24,1009.0,
2021/08/20 0:25,1009.0,
2021/08/20 0:26,1009.0,
2021/08/20 0:27,1009.0,
2021/08/20 0:28,1009.1,
2021/08/20 0:29,1009.1,
2021/08/20 0:30,1009.1,
2021/08/20 0:31,1009.1,
2021/08/20 0:32,1009.1,
2021/08/20 0:33,1009.1,
2021/08/20 0:34,1009.1,
2021/08/20 0:35,1009.1,
2021/08/20 0:36,1009.1,
2021/08/20 0:37,1009.1,
2021/08/20 0:38,1009.0,
2021/08/20 0:39,1009.0,
2021/08/20 0:40,1009.0,
2021/08/20 0:41,1009.0,
2021/08/20 0:42,1009.0,
2021/08/20 0:43,1009.0,
2021/08/20 0:44,1009.0,
2021/08/20 0:45,1009.0,
2021/08/20 0:46,1009.0,
2021/08/20 0:47,1009.0,
2021/08/20 0:48,1009.0,
2021/08/20 0:49,1009.1,
2021/08/20 0:50,1009.1,
2021/08/20 0:51,1009.1,
2021/08/20 0:52,1009.1,
2021/08/20 0:53,1009.1,
2021/08/20 0:54,1009.1,
2021/08/20 0:55,1009.1,
2021/08/20 0:56,1009.1,
2021/08/20 0:57,1009.2,
2021/08/20 0:58,1009.1,
2021/08/20 0:59,1009.2,
2021/08/20 1:00,1009.1,
2021/08/20 1:01,1009.1,
2021/08/20 1:02,1009.1,
2021/08/20 1:03,1009.1,
2021/08/20 1:04,1009.1,
2021/08/20 1:05,1009.1,
2021/08/20 1:06,1009.1,
2021/08/20 1:07,1009.1,
2021/08/20 1:08,1009.1,
2021/08/20 1:09,1009.1,
2021/08/20 1:10,1009.1,
2021/08/20 1:11,1009.1,
2021/08/20 1:12,1009.1,
2021/08/20 1:13,1009.0,
2021/08/20 1:14,1009.0,
2021/08/20 1:15,1009.0,
2021/08/20 1:16,1009.0,
2021/08/20 1:17,1009.0,
2021/08/20 1:18,1009.0,
2021/08/20 1:19,1009.0,
2021/08/20 1:20,1009.0,
2021/08/20 1:21,1009.0,
2021/08/20 1:22,1009.0,
2021/08/20 1:23,1009.0,
2021/08/20 1:24,1009.0,
2021/08/20 1:25,1009.0,
2021/08/20 1:26,1009.0,
2021/08/20 1:27,1009.0,
2021/08/20 1:28,1009.0,
2021/08/20 1:29,1009.0,
2021/08/20 1:30,1009.0,
2021/08/20 1:31,1009.0,
2021/08/20 1:32,1009.0,
2021/08/20 1:33,1009.0,
2021/08/20 1:34,1009.0,
2021/08/20 1:35,1009.0,
2021/08/20 1:36,1009.0,
2021/08/20 1:37,1009.0,
2021/08/20 1:38,1009.0,
2021/08/20 1:39,1009.0,
2021/08/20 1:40,1009.0,
2021/08/20 1:41,1009.0,
2021/08/20 1:42,1009.0,
2021/08/20 1:43,1009.0,
2021/08/20 1:44,1009.0,
2021/08/20 1:45,1009.0,
2021/08/20 1:46,1009.0,
2021/08/20 1:47,1009.0,
2021/08/20 1:48,1009.0,
2021/08/20 1:49,1009.0,
2021/08/20 1:50,1009.0,
2021/08/20 1:51,1009.0,
2021/08/20 1:52,1009.0,
2021/08/20 1:53,1009.0,
2021/08/20 1:54,1009.0,
2021/08/20 1:55,1009.0,
2021/08/20 1:56,1009.0,
2021/08/20 1:57,1009.0,
2021/08/20 1:58,1009.0,
2021/08/20 1:59,1009.0,
2021/08/20 2:00,1009.0,
2021/08/20 2:01,1009.0,
2021/08/20 2:02,1009.0,
2021/08/20 2:03,1009.0,
2021/08/20 2:04,1009.0,
2021/08/20 2:05,1009.0,
2021/08/20 2:06,1009.0,
2021/08/20 2:07,1009.0,
2021/08/20 2:08,1009.0,
2021/08/20 2:09,1008.8,
2021/08/20 2:10,1008.8,
2021/08/20 2:11,1008.8,
2021/08/20 2:12,1008.7,
2021/08/20 2:13,1008.7,
2021/08/20 2:14,1008.7,
2021/08/20 2:15,1008.7,
2021/08/20 2:16,1008.7,
2021/08/20 2:17,1008.8,
2021/08/20 2:18,1008.8,
2021/08/20 2:19,1008.8,
2021/08/20 2:20,1008.8,
2021/08/20 2:21,1009.0,
2021/08/20 2:22,1009.0,
2021/08/20 2:23,1008.8,
2021/08/20 2:24,1009.0,
2021/08/20 2:25,1008.8,
2021/08/20 2:26,1008.8,
2021/08/20 2:27,1008.8,
2021/08/20 2:28,1008.8,
2021/08/20 2:29,1008.7,
2021/08/20 2:30,1008.7,
2021/08/20 2:31,1008.7,
2021/08/20 2:32,1008.7,
2021/08/20 2:33,1008.7,
2021/08/20 2:34,1008.6,
2021/08/20 2:35,1008.7,
2021/08/20 2:36,1008.7,
2021/08/20 2:37,1008.7,
2021/08/20 2:38,1008.7,
2021/08/20 2:39,1008.7,
2021/08/20 2:40,1008.7,
2021/08/20 2:41,1008.7,
2021/08/20 2:42,1008.7,
2021/08/20 2:43,1008.7,
2021/08/20 2:44,1008.6,
2021/08/20 2:45,1008.7,
2021/08/20 2:46,1008.6,
2021/08/20 2:47,1008.6,
2021/08/20 2:48,1008.6,
2021/08/20 2:49,1008.6,
2021/08/20 2:50,1008.6,
2021/08/20 2:51,1008.6,
2021/08/20 2:52,1008.7,
2021/08/20 2:53,1008.7,
2021/08/20 2:54,1008.7,
2021/08/20 2:55,1008.7,
2021/08/20 2:56,1008.7,
2021/08/20 2:57,1008.7,
2021/08/20 2:58,1008.7,
2021/08/20 2:59,1008.7,
2021/08/20 3:00,1008.7,
2021/08/20 3:01,1008.7,
2021/08/20 3:02,1008.8,
2021/08/20 3:03,1008.8,
2021/08/20 3:04,1008.8,
2021/08/20 3:05,1008.8,
2021/08/20 3:06,1008.8,
2021/08/20 3:07,1008.8,
2021/08/20 3:08,1008.8,
2021/08/20 3:09,1008.8,
2021/08/20 3:10,1008.6,
2021/08/20 3:11,1008.6,
2021/08/20 3:12,1008.6,
2021/08/20 3:13,1008.6,
2021/08/20 3:14,1008.5,
2021/08/20 3:15,1008.5,
2021/08/20 3:16,1008.5,
2021/08/20 3:17,1008.5,
2021/08/20 3:18,1008.5,
2021/08/20 3:19,1008.5,
2021/08/20 3:20,1008.5,
2021/08/20 3:21,1008.5,
2021/08/20 3:22,1008.5,
2021/08/20 3:23,1008.5,
2021/08/20 3:24,1008.5,
2021/08/20 3:25,1008.5,
2021/08/20 3:26,1008.5,
2021/08/20 3:27,1008.5,
2021/08/20 3:28,1008.5,
2021/08/20 3:29,1008.5,
2021/08/20 3:30,1008.5,
2021/08/20 3:31,1008.5,
2021/08/20 3:32,1008.5,
2021/08/20 3:33,1008.5,
2021/08/20 3:34,1008.5,
2021/08/20 3:35,1008.5,
2021/08/20 3:36,1008.5,
2021/08/20 3:37,1008.5,
2021/08/20 3:38,1008.5,
2021/08/20 3:39,1008.5,
2021/08/20 3:40,1008.5,
2021/08/20 3:41,1008.5,
2021/08/20 3:42,1008.5,
2021/08/20 3:43,1008.5,
2021/08/20 3:44,1008.5,
2021/08/20 3:45,1008.5,
2021/08/20 3:46,1008.5,
2021/08/20 3:47,1008.6,
2021/08/20 3:48,1008.6,
2021/08/20 3:49,1008.6,
2021/08/20 3:50,1008.6,
2021/08/20 3:51,1008.6,
2021/08/20 3:52,1008.6,
2021/08/20 3:53,1008.5,
2021/08/20 3:54,1008.5,
2021/08/20 3:55,1008.6,
2021/08/20 3:56,1008.6,
2021/08/20 3:57,1008.6,
2021/08/20 3:58,1008.6,
2021/08/20 3:59,1008.7,
2021/08/20 4:00,1008.7,
2021/08/20 4:01,1008.7,
2021/08/20 4:02,1008.7,
2021/08/20 4:03,1008.7,
2021/08/20 4:04,1008.7,
2021/08/20 4:05,1008.7,
2021/08/20 4:06,1008.7,
2021/08/20 4:07,1008.7,
2021/08/20 4:08,1008.7,
2021/08/20 4:09,1008.7,
2021/08/20 4:10,1008.8,
2021/08/20 4:11,1008.8,
2021/08/20 4:12,1009.0,
2021/08/20 4:13,1009.0,
