Date,Pressure
2021/08/29 0:00,1011.3,
2021/08/29 0:01,1011.3,
2021/08/29 0:02,1011.3,
2021/08/29 0:03,1011.3,
2021/08/29 0:04,1011.3,
2021/08/29 0:05,1011.3,
2021/08/29 0:06,1011.3,
2021/08/29 0:07,1011.2,
2021/08/29 0:08,1011.3,
2021/08/29 0:09,1011.3,
2021/08/29 0:10,1011.3,
2021/08/29 0:11,1011.2,
2021/08/29 0:12,1011.2,
2021/08/29 0:13,1011.3,
2021/08/29 0:14,1011.2,
2021/08/29 0:15,1011.2,
2021/08/29 0:16,1011.1,
2021/08/29 0:17,1011.2,
2021/08/29 0:18,1011.0,
2021/08/29 0:19,1011.1,
2021/08/29 0:20,1011.1,
2021/08/29 0:21,1011.2,
2021/08/29 0:22,1011.0,
2021/08/29 0:23,1010.8,
2021/08/29 0:24,1011.0,
2021/08/29 0:25,1011.0,
2021/08/29 0:26,1011.1,
2021/08/29 0:27,1011.1,
2021/08/29 0:28,1011.2,
2021/08/29 0:29,1011.2,
2021/08/29 0:30,1011.1,
2021/08/29 0:31,1011.0,
2021/08/29 0:32,1011.2,
2021/08/29 0:33,1011.1,
2021/08/29 0:34,1011.2,
2021/08/29 0:35,1011.2,
2021/08/29 0:36,1011.0,
2021/08/29 0:37,1011.1,
2021/08/29 0:38,1011.0,
2021/08/29 0:39,1010.8,
2021/08/29 0:40,1011.0,
2021/08/29 0:41,1010.8,
2021/08/29 0:42,1010.8,
2021/08/29 0:43,1011.1,
2021/08/29 0:44,1010.8,
2021/08/29 0:45,1011.0,
2021/08/29 0:46,1010.8,
2021/08/29 0:47,1010.8,
2021/08/29 0:48,1011.0,
2021/08/29 0:49,1011.0,
2021/08/29 0:50,1011.1,
2021/08/29 0:51,1011.0,
2021/08/29 0:52,1011.0,
2021/08/29 0:53,1011.0,
2021/08/29 0:54,1010.8,
2021/08/29 0:55,1010.8,
2021/08/29 0:56,1010.8,
2021/08/29 0:57,1010.8,
2021/08/29 0:58,1010.8,
2021/08/29 0:59,1011.0,
2021/08/29 1:00,1010.8,
2021/08/29 1:01,1010.8,
2021/08/29 1:02,1010.8,
2021/08/29 1:03,1011.0,
2021/08/29 1:04,1011.0,
2021/08/29 1:05,1010.8,
2021/08/29 1:06,1011.0,
2021/08/29 1:07,1010.8,
2021/08/29 1:08,1010.8,
2021/08/29 1:09,1010.8,
2021/08/29 1:10,1010.8,
2021/08/29 1:11,1010.6,
2021/08/29 1:12,1010.8,
2021/08/29 1:13,1010.7,
2021/08/29 1:14,1010.8,
2021/08/29 1:15,1010.7,
2021/08/29 1:16,1010.5,
2021/08/29 1:17,1010.7,
2021/08/29 1:18,1010.8,
