Date,Pressure
2021/07/06 0:00,1007.1,
2021/07/06 0:01,1007.1,
2021/07/06 0:02,1007.1,
2021/07/06 0:03,1007.1,
2021/07/06 0:04,1007.1,
2021/07/06 0:05,1007.1,
2021/07/06 0:06,1007.1,
2021/07/06 0:07,1007.0,
2021/07/06 0:08,1007.0,
2021/07/06 0:09,1007.0,
2021/07/06 0:10,1007.0,
2021/07/06 0:11,1007.0,
2021/07/06 0:12,1007.0,
2021/07/06 0:13,1007.0,
2021/07/06 0:14,1007.0,
2021/07/06 0:15,1007.1,
2021/07/06 0:16,1007.1,
2021/07/06 0:17,1007.0,
2021/07/06 0:18,1007.0,
2021/07/06 0:19,1007.1,
2021/07/06 0:20,1007.0,
2021/07/06 0:21,1007.0,
2021/07/06 0:22,1007.0,
2021/07/06 0:23,1007.0,
2021/07/06 0:24,1007.0,
2021/07/06 0:25,1006.9,
2021/07/06 0:26,1006.9,
2021/07/06 0:27,1006.9,
2021/07/06 0:28,1006.9,
2021/07/06 0:29,1006.9,
2021/07/06 0:30,1006.9,
2021/07/06 0:31,1006.9,
2021/07/06 0:32,1006.9,
2021/07/06 0:33,1006.8,
2021/07/06 0:34,1006.8,
2021/07/06 0:35,1006.8,
2021/07/06 0:36,1006.8,
2021/07/06 0:37,1006.8,
2021/07/06 0:38,1006.8,
2021/07/06 0:39,1006.8,
2021/07/06 0:40,1006.8,
2021/07/06 0:41,1006.8,
2021/07/06 0:42,1006.8,
2021/07/06 0:43,1006.7,
2021/07/06 0:44,1006.7,
2021/07/06 0:45,1006.7,
2021/07/06 0:46,1006.7,
2021/07/06 0:47,1006.7,
2021/07/06 0:48,1006.7,
2021/07/06 0:49,1006.7,
2021/07/06 0:50,1006.6,
2021/07/06 0:51,1006.6,
2021/07/06 0:52,1006.6,
2021/07/06 0:53,1006.6,
2021/07/06 0:54,1006.6,
2021/07/06 0:55,1006.6,
2021/07/06 0:56,1006.6,
2021/07/06 0:57,1006.6,
2021/07/06 0:58,1006.6,
2021/07/06 0:59,1006.6,
2021/07/06 1:00,1006.6,
2021/07/06 1:01,1006.6,
2021/07/06 1:02,1006.6,
2021/07/06 1:03,1006.6,
2021/07/06 1:04,1006.6,
2021/07/06 1:05,1006.5,
2021/07/06 1:06,1006.5,
2021/07/06 1:07,1006.5,
2021/07/06 1:08,1006.5,
2021/07/06 1:09,1006.5,
2021/07/06 1:10,1006.5,
2021/07/06 1:11,1006.4,
2021/07/06 1:12,1006.4,
2021/07/06 1:13,1006.4,
2021/07/06 1:14,1006.3,
2021/07/06 1:15,1006.3,
2021/07/06 1:16,1006.3,
2021/07/06 1:17,1006.3,
2021/07/06 1:18,1006.2,
2021/07/06 1:19,1006.2,
2021/07/06 1:20,1006.2,
2021/07/06 1:21,1006.2,
2021/07/06 1:22,1006.2,
2021/07/06 1:23,1006.2,
2021/07/06 1:24,1006.2,
2021/07/06 1:25,1006.2,
2021/07/06 1:26,1006.2,
2021/07/06 1:27,1006.2,
2021/07/06 1:28,1006.3,
2021/07/06 1:29,1006.3,
2021/07/06 1:30,1006.2,
2021/07/06 1:31,1006.2,
2021/07/06 1:32,1006.2,
2021/07/06 1:33,1006.2,
2021/07/06 1:34,1006.1,
2021/07/06 1:35,1006.1,
2021/07/06 1:36,1006.1,
2021/07/06 1:37,1006.1,
2021/07/06 1:38,1006.1,
2021/07/06 1:39,1006.1,
2021/07/06 1:40,1006.1,
2021/07/06 1:41,1006.1,
2021/07/06 1:42,1006.1,
2021/07/06 1:43,1006.1,
2021/07/06 1:44,1006.1,
2021/07/06 1:45,1006.1,
2021/07/06 1:46,1006.1,
2021/07/06 1:47,1006.1,
2021/07/06 1:48,1006.1,
2021/07/06 1:49,1006.1,
2021/07/06 1:50,1006.1,
2021/07/06 1:51,1006.1,
2021/07/06 1:52,1006.1,
2021/07/06 1:53,1006.1,
2021/07/06 1:54,1006.0,
2021/07/06 1:55,1006.0,
2021/07/06 1:56,1006.0,
2021/07/06 1:57,1006.0,
2021/07/06 1:58,1006.0,
2021/07/06 1:59,1006.0,
2021/07/06 2:00,1005.9,
2021/07/06 2:01,1005.9,
2021/07/06 2:02,1005.9,
2021/07/06 2:03,1005.9,
2021/07/06 2:04,1005.9,
2021/07/06 2:05,1005.8,
2021/07/06 2:06,1005.8,
2021/07/06 2:07,1005.8,
2021/07/06 2:08,1005.8,
2021/07/06 2:09,1005.8,
2021/07/06 2:10,1005.8,
2021/07/06 2:11,1005.8,
2021/07/06 2:12,1005.7,
2021/07/06 2:13,1005.8,
2021/07/06 2:14,1005.7,
2021/07/06 2:15,1005.7,
2021/07/06 2:16,1005.7,
2021/07/06 2:17,1005.7,
2021/07/06 2:18,1005.7,
2021/07/06 2:19,1005.7,
2021/07/06 2:20,1005.7,
2021/07/06 2:21,1005.6,
2021/07/06 2:22,1005.6,
2021/07/06 2:23,1005.6,
2021/07/06 2:24,1005.6,
2021/07/06 2:25,1005.6,
2021/07/06 2:26,1005.6,
2021/07/06 2:27,1005.6,
2021/07/06 2:28,1005.6,
2021/07/06 2:29,1005.6,
2021/07/06 2:30,1005.6,
2021/07/06 2:31,1005.6,
2021/07/06 2:32,1005.6,
2021/07/06 2:33,1005.6,
2021/07/06 2:34,1005.6,
2021/07/06 2:35,1005.6,
2021/07/06 2:36,1005.6,
2021/07/06 2:37,1005.6,
2021/07/06 2:38,1005.6,
2021/07/06 2:39,1005.6,
2021/07/06 2:40,1005.6,
2021/07/06 2:41,1005.6,
2021/07/06 2:42,1005.6,
2021/07/06 2:43,1005.5,
2021/07/06 2:44,1005.5,
2021/07/06 2:45,1005.5,
2021/07/06 2:46,1005.5,
2021/07/06 2:47,1005.5,
2021/07/06 2:48,1005.4,
2021/07/06 2:49,1005.4,
2021/07/06 2:50,1005.4,
2021/07/06 2:51,1005.3,
2021/07/06 2:52,1005.3,
2021/07/06 2:53,1005.3,
2021/07/06 2:54,1005.3,
2021/07/06 2:55,1005.3,
2021/07/06 2:56,1005.3,
2021/07/06 2:57,1005.2,
2021/07/06 2:58,1005.2,
2021/07/06 2:59,1005.2,
2021/07/06 3:00,1005.2,
2021/07/06 3:01,1005.1,
2021/07/06 3:02,1005.1,
