Date,Pressure
2021/07/23 0:00,1000.2,
2021/07/23 0:01,1000.2,
2021/07/23 0:02,1000.2,
2021/07/23 0:03,1000.2,
2021/07/23 0:04,1000.2,
2021/07/23 0:05,1000.2,
2021/07/23 0:06,1000.2,
2021/07/23 0:07,1000.2,
2021/07/23 0:08,1000.2,
2021/07/23 0:09,1000.2,
2021/07/23 0:10,1000.2,
2021/07/23 0:11,1000.2,
2021/07/23 0:12,1000.2,
2021/07/23 0:13,1000.2,
2021/07/23 0:14,1000.2,
2021/07/23 0:15,1000.2,
2021/07/23 0:16,1000.2,
2021/07/23 0:17,1000.2,
2021/07/23 0:18,1000.2,
2021/07/23 0:19,1000.2,
2021/07/23 0:20,1000.2,
2021/07/23 0:21,1000.2,
2021/07/23 0:22,1000.2,
2021/07/23 0:23,1000.2,
2021/07/23 0:24,1000.2,
2021/07/23 0:25,1000.2,
2021/07/23 0:26,1000.2,
2021/07/23 0:27,1000.2,
2021/07/23 0:28,1000.1,
2021/07/23 0:29,1000.1,
2021/07/23 0:30,1000.1,
2021/07/23 0:31,1000.1,
2021/07/23 0:32,1000.2,
2021/07/23 0:33,1000.2,
2021/07/23 0:34,1000.1,
2021/07/23 0:35,1000.1,
2021/07/23 0:36,1000.0,
2021/07/23 0:37,1000.1,
2021/07/23 0:38,1000.0,
2021/07/23 0:39,1000.0,
2021/07/23 0:40,1000.0,
2021/07/23 0:41,1000.0,
2021/07/23 0:42,1000.0,
2021/07/23 0:43,1000.0,
2021/07/23 0:44,1000.0,
2021/07/23 0:45,999.7,
2021/07/23 0:46,1000.0,
2021/07/23 0:47,1000.0,
2021/07/23 0:48,1000.0,
2021/07/23 0:49,1000.0,
2021/07/23 0:50,1000.0,
2021/07/23 0:51,999.7,
2021/07/23 0:52,999.7,
2021/07/23 0:53,999.7,
2021/07/23 0:54,999.7,
2021/07/23 0:55,999.7,
2021/07/23 0:56,999.7,
2021/07/23 0:57,999.7,
2021/07/23 0:58,999.7,
2021/07/23 0:59,999.7,
2021/07/23 1:00,999.6,
2021/07/23 1:01,999.6,
2021/07/23 1:02,999.6,
2021/07/23 1:03,999.6,
2021/07/23 1:04,999.6,
2021/07/23 1:05,999.6,
2021/07/23 1:06,999.6,
2021/07/23 1:07,999.6,
2021/07/23 1:08,999.6,
2021/07/23 1:09,999.6,
2021/07/23 1:10,999.6,
2021/07/23 1:11,999.6,
2021/07/23 1:12,999.6,
2021/07/23 1:13,999.6,
2021/07/23 1:14,999.6,
2021/07/23 1:15,999.6,
2021/07/23 1:16,999.6,
2021/07/23 1:17,999.6,
2021/07/23 1:18,999.6,
2021/07/23 1:19,999.6,
2021/07/23 1:20,999.5,
2021/07/23 1:21,999.6,
2021/07/23 1:22,999.5,
2021/07/23 1:23,999.5,
2021/07/23 1:24,999.5,
2021/07/23 1:25,999.5,
2021/07/23 1:26,999.5,
2021/07/23 1:27,999.5,
2021/07/23 1:28,999.5,
2021/07/23 1:29,999.3,
2021/07/23 1:30,999.6,
2021/07/23 1:31,999.5,
2021/07/23 1:32,999.3,
2021/07/23 1:33,999.3,
2021/07/23 1:34,999.3,
2021/07/23 1:35,999.3,
2021/07/23 1:36,999.3,
2021/07/23 1:37,999.3,
2021/07/23 1:38,999.2,
2021/07/23 1:39,999.2,
2021/07/23 1:40,999.3,
2021/07/23 1:41,999.2,
2021/07/23 1:42,999.3,
2021/07/23 1:43,999.3,
2021/07/23 1:44,999.3,
2021/07/23 1:45,999.3,
2021/07/23 1:46,999.3,
2021/07/23 1:47,999.5,
2021/07/23 1:48,999.5,
2021/07/23 1:49,999.3,
2021/07/23 1:50,999.3,
