2021-07-26 00:00,1.57,1.45
2021-07-26 00:01,1.57,1.45
2021-07-26 00:02,1.58,1.46
2021-07-26 00:03,1.58,1.46
2021-07-26 00:04,1.58,1.45
2021-07-26 00:05,1.58,1.45
2021-07-26 00:06,1.58,1.45
2021-07-26 00:07,1.58,1.45
2021-07-26 00:08,1.58,1.45
2021-07-26 00:09,1.58,1.45
2021-07-26 00:10,1.58,1.45
2021-07-26 00:11,1.58,1.45
2021-07-26 00:12,1.58,1.44
2021-07-26 00:13,1.58,1.44
2021-07-26 00:14,1.58,1.44
2021-07-26 00:15,1.59,1.44
2021-07-26 00:16,1.59,1.44
2021-07-26 00:17,1.59,1.44
2021-07-26 00:18,1.59,1.44
2021-07-26 00:19,1.60,1.44
2021-07-26 00:20,1.60,1.44
2021-07-26 00:21,1.60,1.44
2021-07-26 00:22,1.61,1.44
2021-07-26 00:23,1.61,1.43
2021-07-26 00:24,1.61,1.43
2021-07-26 00:25,1.61,1.43
2021-07-26 00:26,1.61,1.43
2021-07-26 00:27,1.61,1.43
2021-07-26 00:28,1.61,1.43
2021-07-26 00:29,1.61,1.43
2021-07-26 00:30,1.60,1.43
2021-07-26 00:31,1.60,1.42
2021-07-26 00:32,1.59,1.42
2021-07-26 00:33,1.59,1.42
2021-07-26 00:34,1.58,1.42
2021-07-26 00:35,1.58,1.42
2021-07-26 00:36,1.58,1.42
2021-07-26 00:37,1.57,1.42
2021-07-26 00:38,1.57,1.42
2021-07-26 00:39,1.57,1.41
2021-07-26 00:40,1.57,1.41
2021-07-26 00:41,1.57,1.41
2021-07-26 00:42,1.57,1.41
2021-07-26 00:43,1.57,1.41
2021-07-26 00:44,1.57,1.41
2021-07-26 00:45,1.56,1.41
2021-07-26 00:46,1.56,1.40
2021-07-26 00:47,1.58,1.40
2021-07-26 00:48,1.56,1.40
2021-07-26 00:49,1.55,1.40
2021-07-26 00:50,1.55,1.40
2021-07-26 00:51,1.55,1.40
2021-07-26 00:52,1.54,1.40
2021-07-26 00:53,1.54,1.39
2021-07-26 00:54,1.54,1.39
2021-07-26 00:55,1.54,1.39
2021-07-26 00:56,1.54,1.39
2021-07-26 00:57,1.54,1.39
2021-07-26 00:58,1.54,1.39
2021-07-26 00:59,1.53,1.38
2021-07-26 01:00,1.53,1.38
2021-07-26 01:01,1.53,1.38
2021-07-26 01:02,1.52,1.38
2021-07-26 01:03,1.52,1.38
2021-07-26 01:04,1.52,1.37
2021-07-26 01:05,1.52,1.37
2021-07-26 01:06,1.51,1.37
2021-07-26 01:07,1.51,1.37
2021-07-26 01:08,1.51,1.37
2021-07-26 01:09,1.51,1.37
2021-07-26 01:10,1.51,1.36
2021-07-26 01:11,1.51,1.36
2021-07-26 01:12,1.51,1.36
2021-07-26 01:13,1.51,1.36
2021-07-26 01:14,1.51,1.36
2021-07-26 01:15,1.51,1.35
2021-07-26 01:16,1.51,1.35
2021-07-26 01:17,1.51,1.35
2021-07-26 01:18,1.51,1.35
2021-07-26 01:19,1.51,1.34
2021-07-26 01:20,1.51,1.34
2021-07-26 01:21,1.51,1.34
2021-07-26 01:22,1.51,1.34
2021-07-26 01:23,1.51,1.34
2021-07-26 01:24,1.51,1.33
2021-07-26 01:25,1.50,1.33
2021-07-26 01:26,1.50,1.33
2021-07-26 01:27,1.49,1.33
2021-07-26 01:28,1.49,1.32
2021-07-26 01:29,1.48,1.32
2021-07-26 01:30,1.48,1.32
2021-07-26 01:31,1.47,1.32
2021-07-26 01:32,1.49,1.31
2021-07-26 01:33,1.46,1.31
2021-07-26 01:34,1.46,1.31
2021-07-26 01:35,1.46,1.31
2021-07-26 01:36,1.45,1.30
2021-07-26 01:37,1.45,1.30
2021-07-26 01:38,1.45,1.30
2021-07-26 01:39,1.44,1.30
2021-07-26 01:40,1.44,1.29
2021-07-26 01:41,1.44,1.29
2021-07-26 01:42,1.44,1.29
2021-07-26 01:43,1.43,1.29
2021-07-26 01:44,1.43,1.29
2021-07-26 01:45,1.43,1.28
2021-07-26 01:46,1.43,1.28
2021-07-26 01:47,1.43,1.28
2021-07-26 01:48,1.43,1.28
2021-07-26 01:49,1.43,1.27
2021-07-26 01:50,1.43,1.27
2021-07-26 01:51,1.43,1.27
2021-07-26 01:52,1.42,1.27
2021-07-26 01:53,1.42,1.27
2021-07-26 01:54,1.42,1.26
2021-07-26 01:55,1.42,1.26
2021-07-26 01:56,1.42,1.26
2021-07-26 01:57,1.42,1.26
2021-07-26 01:58,1.42,1.26
2021-07-26 01:59,1.42,1.25
2021-07-26 02:00,1.42,1.25
2021-07-26 02:01,1.42,1.25
2021-07-26 02:02,1.42,1.25
2021-07-26 02:03,1.42,1.25
2021-07-26 02:04,1.42,1.24
2021-07-26 02:05,1.42,1.24
2021-07-26 02:06,1.42,1.24
2021-07-26 02:07,1.41,1.24
2021-07-26 02:08,1.41,1.24
2021-07-26 02:09,1.40,1.24
2021-07-26 02:10,1.40,1.23
2021-07-26 02:11,1.39,1.23
2021-07-26 02:12,1.39,1.23
2021-07-26 02:13,1.38,1.23
2021-07-26 02:14,1.38,1.23
2021-07-26 02:15,1.37,1.23
2021-07-26 02:16,1.36,1.22
2021-07-26 02:17,1.36,1.22
2021-07-26 02:18,1.36,1.22
2021-07-26 02:19,1.35,1.22
2021-07-26 02:20,1.35,1.22
2021-07-26 02:21,1.35,1.22
2021-07-26 02:22,1.35,1.21
2021-07-26 02:23,1.35,1.21
2021-07-26 02:24,1.35,1.21
2021-07-26 02:25,1.34,1.21
2021-07-26 02:26,1.34,1.21
2021-07-26 02:27,1.34,1.21
2021-07-26 02:28,1.34,1.20
2021-07-26 02:29,1.34,1.20
2021-07-26 02:30,1.34,1.20
2021-07-26 02:31,1.34,1.20
2021-07-26 02:32,1.34,1.20
2021-07-26 02:33,1.35,1.20
2021-07-26 02:34,1.35,1.19
2021-07-26 02:35,1.35,1.19
2021-07-26 02:36,1.35,1.19
2021-07-26 02:37,1.35,1.19
2021-07-26 02:38,1.35,1.19
2021-07-26 02:39,1.35,1.19
2021-07-26 02:40,1.35,1.19
2021-07-26 02:41,1.35,1.18
2021-07-26 02:42,1.35,1.18
2021-07-26 02:43,1.34,1.18
2021-07-26 02:44,1.33,1.18
2021-07-26 02:45,1.33,1.18
2021-07-26 02:46,1.32,1.18
2021-07-26 02:47,1.32,1.18
2021-07-26 02:48,1.31,1.18
2021-07-26 02:49,1.30,1.17
2021-07-26 02:50,1.30,1.17
2021-07-26 02:51,1.29,1.17
2021-07-26 02:52,1.29,1.17
2021-07-26 02:53,1.29,1.17
2021-07-26 02:54,1.28,1.17
2021-07-26 02:55,1.28,1.17
2021-07-26 02:56,1.28,1.17
2021-07-26 02:57,1.28,1.16
2021-07-26 02:58,1.28,1.16
2021-07-26 02:59,1.27,1.16
2021-07-26 03:00,1.27,1.16
2021-07-26 03:01,1.27,1.16
2021-07-26 03:02,1.27,1.16
2021-07-26 03:03,1.27,1.16
2021-07-26 03:04,1.27,1.16
2021-07-26 03:05,1.27,1.15
2021-07-26 03:06,1.27,1.15
2021-07-26 03:07,1.26,1.15
2021-07-26 03:08,1.26,1.15
2021-07-26 03:09,1.26,1.15
2021-07-26 03:10,1.26,1.15
2021-07-26 03:11,1.25,1.15
2021-07-26 03:12,1.25,1.14
2021-07-26 03:13,1.25,1.14
2021-07-26 03:14,1.25,1.14
2021-07-26 03:15,1.24,1.14
2021-07-26 03:16,1.24,1.14
2021-07-26 03:17,1.24,1.14
2021-07-26 03:18,1.23,1.14
2021-07-26 03:19,1.23,1.14
2021-07-26 03:20,1.22,1.14
2021-07-26 03:21,1.22,1.13
2021-07-26 03:22,1.22,1.13
2021-07-26 03:23,1.21,1.13
2021-07-26 03:24,1.21,1.13
2021-07-26 03:25,1.21,1.13
2021-07-26 03:26,1.21,1.13
2021-07-26 03:27,1.21,1.13
2021-07-26 03:28,1.21,1.13
2021-07-26 03:29,1.21,1.13
2021-07-26 03:30,1.21,1.13
2021-07-26 03:31,1.21,1.13
2021-07-26 03:32,1.21,1.13
2021-07-26 03:33,1.21,1.12
2021-07-26 03:34,1.21,1.12
2021-07-26 03:35,1.21,1.12
2021-07-26 03:36,1.21,1.12
2021-07-26 03:37,1.21,1.12
2021-07-26 03:38,1.21,1.12
2021-07-26 03:39,1.21,1.12
2021-07-26 03:40,1.21,1.12
2021-07-26 03:41,1.21,1.12
2021-07-26 03:42,1.20,1.12
2021-07-26 03:43,1.20,1.12
2021-07-26 03:44,1.20,1.12
2021-07-26 03:45,1.20,1.12
2021-07-26 03:46,1.19,1.12
2021-07-26 03:47,1.19,1.12
2021-07-26 03:48,1.19,1.11
2021-07-26 03:49,1.18,1.11
2021-07-26 03:50,1.18,1.11
2021-07-26 03:51,1.18,1.11
2021-07-26 03:52,1.18,1.11
2021-07-26 03:53,1.18,1.11
2021-07-26 03:54,1.18,1.11
2021-07-26 03:55,1.18,1.11
2021-07-26 03:56,1.18,1.11
2021-07-26 03:57,1.18,1.12
2021-07-26 03:58,1.18,1.12
2021-07-26 03:59,1.18,1.12
2021-07-26 04:00,1.18,1.13
2021-07-26 04:01,1.18,1.13
2021-07-26 04:02,1.18,1.13
2021-07-26 04:03,1.18,1.13
2021-07-26 04:04,1.18,1.14
2021-07-26 04:05,1.18,1.14
2021-07-26 04:06,1.18,1.14
2021-07-26 04:07,1.18,1.14
2021-07-26 04:08,1.19,1.14
2021-07-26 04:09,1.19,1.14
2021-07-26 04:10,1.19,1.15
2021-07-26 04:11,1.19,1.15
2021-07-26 04:12,1.19,1.15
2021-07-26 04:13,1.19,1.15
2021-07-26 04:14,1.19,1.16
2021-07-26 04:15,1.20,1.16
2021-07-26 04:16,1.20,1.16
2021-07-26 04:17,1.20,1.16
2021-07-26 04:18,1.21,1.16
2021-07-26 04:19,1.21,1.17
