Date,Pressure
2021/07/26 0:00,1000.1,
2021/07/26 0:01,1000.1,
2021/07/26 0:02,1000.1,
2021/07/26 0:03,1000.1,
2021/07/26 0:04,1000.1,
2021/07/26 0:05,1000.0,
2021/07/26 0:06,1000.0,
2021/07/26 0:07,1000.0,
2021/07/26 0:08,1000.0,
2021/07/26 0:09,1000.0,
2021/07/26 0:10,1000.0,
2021/07/26 0:11,1000.0,
2021/07/26 0:12,1000.0,
2021/07/26 0:13,1000.0,
2021/07/26 0:14,1000.0,
2021/07/26 0:15,999.8,
2021/07/26 0:16,1000.0,
2021/07/26 0:17,1000.0,
2021/07/26 0:18,999.8,
2021/07/26 0:19,1000.0,
2021/07/26 0:20,1000.0,
2021/07/26 0:21,1000.0,
2021/07/26 0:22,1000.0,
2021/07/26 0:23,1000.0,
2021/07/26 0:24,1000.0,
2021/07/26 0:25,999.8,
2021/07/26 0:26,999.8,
2021/07/26 0:27,999.8,
2021/07/26 0:28,999.8,
2021/07/26 0:29,999.8,
2021/07/26 0:30,999.8,
2021/07/26 0:31,999.8,
2021/07/26 0:32,999.8,
2021/07/26 0:33,999.8,
2021/07/26 0:34,999.8,
2021/07/26 0:35,999.7,
2021/07/26 0:36,999.7,
2021/07/26 0:37,999.7,
2021/07/26 0:38,999.7,
2021/07/26 0:39,999.7,
2021/07/26 0:40,999.7,
2021/07/26 0:41,999.7,
2021/07/26 0:42,999.7,
2021/07/26 0:43,999.7,
2021/07/26 0:44,999.7,
2021/07/26 0:45,999.7,
2021/07/26 0:46,999.6,
2021/07/26 0:47,999.6,
2021/07/26 0:48,999.6,
2021/07/26 0:49,999.6,
2021/07/26 0:50,999.5,
2021/07/26 0:51,999.5,
2021/07/26 0:52,999.5,
2021/07/26 0:53,999.5,
2021/07/26 0:54,999.5,
2021/07/26 0:55,999.5,
2021/07/26 0:56,999.3,
2021/07/26 0:57,999.3,
2021/07/26 0:58,999.3,
2021/07/26 0:59,999.3,
2021/07/26 1:00,999.3,
2021/07/26 1:01,999.3,
2021/07/26 1:02,999.3,
2021/07/26 1:03,999.3,
2021/07/26 1:04,999.3,
2021/07/26 1:05,999.3,
2021/07/26 1:06,999.3,
2021/07/26 1:07,999.3,
2021/07/26 1:08,999.3,
2021/07/26 1:09,999.3,
2021/07/26 1:10,999.3,
2021/07/26 1:11,999.3,
2021/07/26 1:12,999.3,
2021/07/26 1:13,999.3,
2021/07/26 1:14,999.3,
2021/07/26 1:15,999.3,
2021/07/26 1:16,999.3,
2021/07/26 1:17,999.3,
2021/07/26 1:18,999.3,
2021/07/26 1:19,999.3,
2021/07/26 1:20,999.3,
2021/07/26 1:21,999.3,
2021/07/26 1:22,999.3,
2021/07/26 1:23,999.2,
2021/07/26 1:24,999.2,
2021/07/26 1:25,999.2,
2021/07/26 1:26,999.2,
2021/07/26 1:27,999.2,
2021/07/26 1:28,999.2,
2021/07/26 1:29,999.2,
2021/07/26 1:30,999.2,
2021/07/26 1:31,999.3,
2021/07/26 1:32,999.3,
2021/07/26 1:33,999.3,
2021/07/26 1:34,999.2,
2021/07/26 1:35,999.2,
2021/07/26 1:36,999.2,
2021/07/26 1:37,999.2,
2021/07/26 1:38,999.1,
2021/07/26 1:39,999.1,
2021/07/26 1:40,999.1,
2021/07/26 1:41,999.0,
2021/07/26 1:42,999.0,
2021/07/26 1:43,999.0,
2021/07/26 1:44,999.0,
2021/07/26 1:45,998.8,
2021/07/26 1:46,998.8,
2021/07/26 1:47,999.0,
2021/07/26 1:48,999.0,
2021/07/26 1:49,999.0,
2021/07/26 1:50,999.0,
2021/07/26 1:51,998.8,
2021/07/26 1:52,998.8,
2021/07/26 1:53,998.8,
2021/07/26 1:54,998.8,
2021/07/26 1:55,998.8,
2021/07/26 1:56,998.8,
2021/07/26 1:57,998.8,
2021/07/26 1:58,998.8,
2021/07/26 1:59,998.8,
2021/07/26 2:00,998.8,
2021/07/26 2:01,998.8,
2021/07/26 2:02,998.8,
2021/07/26 2:03,998.8,
2021/07/26 2:04,998.8,
2021/07/26 2:05,998.8,
2021/07/26 2:06,998.8,
2021/07/26 2:07,998.7,
2021/07/26 2:08,998.7,
2021/07/26 2:09,998.7,
2021/07/26 2:10,998.7,
2021/07/26 2:11,998.6,
2021/07/26 2:12,998.7,
2021/07/26 2:13,998.7,
2021/07/26 2:14,998.7,
2021/07/26 2:15,998.7,
2021/07/26 2:16,998.7,
2021/07/26 2:17,998.7,
2021/07/26 2:18,998.7,
2021/07/26 2:19,998.7,
2021/07/26 2:20,998.7,
2021/07/26 2:21,998.7,
2021/07/26 2:22,998.7,
2021/07/26 2:23,998.7,
2021/07/26 2:24,998.7,
2021/07/26 2:25,998.6,
2021/07/26 2:26,998.7,
2021/07/26 2:27,998.6,
2021/07/26 2:28,998.6,
2021/07/26 2:29,998.6,
2021/07/26 2:30,998.6,
2021/07/26 2:31,998.5,
2021/07/26 2:32,998.6,
2021/07/26 2:33,998.6,
2021/07/26 2:34,998.6,
2021/07/26 2:35,998.6,
2021/07/26 2:36,998.6,
2021/07/26 2:37,998.6,
2021/07/26 2:38,998.6,
2021/07/26 2:39,998.6,
2021/07/26 2:40,998.6,
2021/07/26 2:41,998.6,
2021/07/26 2:42,998.6,
2021/07/26 2:43,998.6,
2021/07/26 2:44,998.5,
2021/07/26 2:45,998.6,
2021/07/26 2:46,998.6,
2021/07/26 2:47,998.5,
2021/07/26 2:48,998.5,
2021/07/26 2:49,998.5,
2021/07/26 2:50,998.5,
2021/07/26 2:51,998.5,
2021/07/26 2:52,998.5,
2021/07/26 2:53,998.5,
2021/07/26 2:54,998.5,
2021/07/26 2:55,998.5,
2021/07/26 2:56,998.5,
2021/07/26 2:57,998.6,
2021/07/26 2:58,998.6,
2021/07/26 2:59,998.5,
2021/07/26 3:00,998.6,
2021/07/26 3:01,998.5,
2021/07/26 3:02,998.5,
2021/07/26 3:03,998.5,
2021/07/26 3:04,998.5,
2021/07/26 3:05,998.5,
2021/07/26 3:06,998.5,
2021/07/26 3:07,998.5,
2021/07/26 3:08,998.3,
2021/07/26 3:09,998.3,
2021/07/26 3:10,998.5,
2021/07/26 3:11,998.5,
2021/07/26 3:12,998.3,
2021/07/26 3:13,998.3,
2021/07/26 3:14,998.3,
2021/07/26 3:15,998.5,
2021/07/26 3:16,998.3,
2021/07/26 3:17,998.3,
2021/07/26 3:18,998.3,
2021/07/26 3:19,998.3,
2021/07/26 3:20,998.3,
2021/07/26 3:21,998.3,
2021/07/26 3:22,998.3,
2021/07/26 3:23,998.3,
2021/07/26 3:24,998.3,
2021/07/26 3:25,998.3,
2021/07/26 3:26,998.2,
2021/07/26 3:27,998.2,
2021/07/26 3:28,998.2,
2021/07/26 3:29,998.2,
2021/07/26 3:30,998.1,
2021/07/26 3:31,998.1,
2021/07/26 3:32,998.1,
2021/07/26 3:33,998.1,
2021/07/26 3:34,998.1,
2021/07/26 3:35,998.1,
2021/07/26 3:36,998.1,
2021/07/26 3:37,998.1,
2021/07/26 3:38,998.1,
2021/07/26 3:39,998.1,
2021/07/26 3:40,998.1,
2021/07/26 3:41,998.1,
2021/07/26 3:42,998.1,
2021/07/26 3:43,998.1,
2021/07/26 3:44,998.1,
2021/07/26 3:45,998.1,
2021/07/26 3:46,998.2,
2021/07/26 3:47,998.2,
2021/07/26 3:48,998.2,
2021/07/26 3:49,998.2,
2021/07/26 3:50,998.3,
2021/07/26 3:51,998.2,
2021/07/26 3:52,998.2,
2021/07/26 3:53,998.3,
2021/07/26 3:54,998.3,
2021/07/26 3:55,998.3,
2021/07/26 3:56,998.3,
2021/07/26 3:57,998.3,
